Date,Time,Soc,Speed,Mode,Lat,Lon,Alt,GpsSpeed,ExactSpeed,Odometer,Traffic,Temperature,Humidity,Weather,WindSpeed,WindDirection,Pressure,SpeedLimit,Id,Data,,,,,,,
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x196,0x00,0xFF,0xE7,0x82,0xF0,0x6C,0x0B,0x00
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA3,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0xDF,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA6,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA7,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x436,0x00,0x00,0x01,0xDB,0x00,0x00,,
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA1,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA8,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x436,0x00,0x00,0x01,0xDB,0x00,0x00,,
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x59B,0x80,0x0C,0x7B,0x6C,0x44,0x6D,0x00,0x90
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA5,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA1,0x54,0x5D,0xD8,0x00,0x6C
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.06,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xB3,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x436,0x00,0x00,0x01,0xDB,0x00,0x00,,
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x59B,0x80,0x0C,0x7A,0x6B,0x44,0x6C,0x00,0x90
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAC,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xBA,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x59B,0x80,0x0C,0x7A,0x6D,0x44,0x6D,0x00,0x90
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xB6,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA8,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x436,0x00,0x00,0x01,0xDB,0x00,0x00,,
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xB6,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAD,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAC,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.04,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xB3,0x54,0x5D,0xD0,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xB6,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA9,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAD,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAA,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAD,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA6,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA7,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAD,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x436,0x00,0x00,0x01,0xDB,0x00,0x00,,
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA6,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA1,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xAB,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0x9E,0x54,0x5D,0xC8,0x00,0x6C
5/25/2021,16:39:33,60.02,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA7,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA3,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA6,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA1,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x59B,0x80,0x0C,0x7B,0x6D,0x44,0x6D,0x00,0x90
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA5,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA5,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x59B,0x80,0x0C,0x7B,0x6D,0x44,0x6D,0x00,0x90
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x155,0x07,0x96,0xA5,0x54,0x5D,0xC0,0x00,0x6C
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x3F,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x436,0x00,0x00,0x01,0xDB,0x00,0x00,,
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9C,0xEF,0x38,0xFF,0x40,0xFE
5/25/2021,16:39:33,60,58.27,D,33.951134,-6.8557806,86,52.467159,58.27,2181.75,LOW,21.4,69,Clouds,4.25,288,1015,60,0x19F,0xFF,0xFF,0x9D,0x8F,0x38,0xFF,0x40,0xFE
